,Lee,"2,004",25,111,555,"1,313","13,303","4,414","7,602","1,287",99,
,Leon,380,0,32,69,279,"1,666",733,775,158,42,
,Manatee,"2,160",15,81,458,"1,606","10,940","2,467","7,651",822,41,
,Marion,"1,493",8,109,92,"1,284","5,130","1,608","3,152",370,9,
,Martin,476,2,11,135,328,"3,192",673,"2,348",171,11,
,Miami-Dade,"8,614",84,353,"2,679","5,498","52,483","9,737","35,866","6,880",89,
,Nassau4,,1,9,23,,"1,254",407,719,128,8,
,Okaloosa,465,1,32,94,338,"3,798",863,"2,706",229,5,
,Orange,"7,051",58,354,"2,463","4,176","32,116","8,783","18,872","4,461",0,
,Osceola,849,11,12,187,639,"6,669","2,806","3,402",461,5,
,Palm Beach,"2,997",32,181,938,"1,846","18,858","5,016","11,692","2,150",121,
,Pasco,"1,582",14,115,295,"1,158","13,075","3,738","8,312","1,025",55,
,Pinellas,"1,305",10,135,228,932,"7,607","1,981","5,007",619,9,
,Polk,"1,676",16,103,301,"1,256","10,384","3,461","6,038",885,0,
,Santa Rosa,309,4,49,23,233,"1,579",476,"1,008",95,8,
,Sarasota,772,12,58,160,542,"8,485","1,908","6,076",501,8,
,Seminole,627,8,55,91,473,"3,648",978,"2,299",371,9,
,St. Johns,537,3,15,63,456,"3,906","1,164","2,491",251,10,
,St. Lucie,326,6,24,45,251,"1,853",570,"1,148",135,9,
,Volusia,943,5,75,171,692,"5,632","1,802","3,225",605,20,
,Wakulla,99,1,8,6,84,651,229,372,50,6,
FLORIDA-Nonmetropolitan Counties,Bradford,88,0,8,5,75,362,178,150,34,0,
,Calhoun,16,1,2,0,13,79,35,37,7,0,
,Citrus,366,4,24,29,309,"2,420",638,"1,634",148,25,
,Columbia,236,2,9,23,202,"1,702",576,"1,018",108,0,
,DeSoto,189,3,4,15,167,809,404,357,48,7,
,Dixie,73,2,10,1,60,392,144,220,28,4,
,Franklin,12,0,0,1,11,106,41,56,9,1,
,Glades,48,0,1,7,40,324,115,179,30,5,
,Gulf,93,0,4,3,86,233,78,142,13,2,
,Hamilton,44,0,4,5,35,226,98,117,11,0,
,Hardee,72,2,6,12,52,629,172,402,55,0,
,Hendry,263,5,10,42,206,"1,111",466,521,124,4,
,Highlands,173,5,14,37,117,"1,921",769,"1,006",146,9,
,Holmes,55,2,7,3,43,197,54,125,18,0,
,Jackson,220,6,14,11,189,638,218,372,48,1,
,Lafayette,18,0,1,0,17,61,29,29,3,1,
,Levy,154,0,13,6,135,817,251,494,72,2,
,Madison,133,0,6,3,124,367,137,207,23,3,
,Monroe,253,3,8,18,224,"1,964",406,"1,435",123,6,
,Okeechobee,218,1,19,9,189,744,329,368,47,3,
,Putnam,562,7,30,53,472,"2,588","1,166","1,208",214,3,
,Sumter,137,3,17,23,94,799,279,469,51,4,
,Suwannee,170,3,4,7,156,587,176,321,90,0,
,Taylor,107,0,5,0,102,215,101,108,6,3,
,Union,66,0,4,4,58,163,73,72,18,1,
,Walton,89,0,4,5,80,997,179,756,62,1,
,Washington,22,0,1,0,21,221,75,119,27,1,
GEORGIA-Metropolitan Counties,Augusta-Richmond,"1,007",24,128,670,185,"13,618","2,878","8,956","1,784",132,
,Barrow,219,3,6,3,207,879,134,638,107,,
,Bartow,248,0,17,27,204,"3,028",815,"1,880",333,,
,Bibb,149,7,11,49,82,"2,042",471,"1,359",212,,
,Brantley,28,1,2,1,24,308,116,155,37,1,
,Brooks,84,1,0,5,78,376,134,200,42,4,
,Bryan,11,0,2,3,6,244,53,167,24,,
,Catoosa,80,2,9,9,60,"1,128",225,749,154,,
,Cherokee,87,0,1,8,78,"1,514",416,"1,007",91,2,
,Clarke,0,0,0,0,0,0,0,0,0,0,
,Clayton County Police Department,"1,366",35,77,605,649,"8,736","3,241","3,897","1,598",57,
,Cobb,6,0,0,0,6,0,0,0,0,0,
,Cobb County Police Department,"1,402",24,97,624,657,"12,466","3,118","7,744","1,604",37,
,Coweta,78,0,7,22,49,"1,183",311,734,138,10,
,Crawford,21,0,0,3,18,305,103,169,33,,
,Dade,19,0,2,1,16,191,54,113,24,,
,Dawson,19,0,1,2,16,469,96,316,57,1,
,DeKalb County Police Department,"4,644",108,169,"2,804","1,563","34,755","10,069","17,902","6,784",204,
,Dougherty,0,0,0,0,0,66,8,47,11,0,
,Dougherty County Police Department,32,0,3,13,16,519,195,268,56,0,
,Douglas,179,6,9,51,113,"2,394",660,"1,424",310,8,
,Echols,11,0,0,1,10,42,27,9,6,,
,Effingham5,50,0,0,0,50,,108,,32,,
,Fayette,33,2,4,10,17,570,148,362,60,2,
,Floyd,11,0,0,1,10,2,1,1,0,,
,Floyd County Police Department,143,2,6,6,129,"1,360",296,958,106,,
,Forsyth,121,0,16,28,77,"2,043",451,"1,502",90,9,
,Fulton,9,0,0,0,9,17,0,16,1,,
,Fulton County Police Department,909,20,49,387,453,"7,307","2,579","3,572","1,156",17,
,Glynn County Police Department,265,10,10,53,192,"2,525",501,"1,880",144,,
,Gwinnett County Police Department,"1,945",36,73,"1,111",725,"18,730","5,501","10,848","2,381",123,
,Hall,225,2,19,44,160,"2,702",683,"1,623",396,11,
,Harris,2,0,0,0,2,313,67,213,33,0,
,Heard,17,0,0,0,17,183,54,104,25,,
,Henry,0,0,0,0,0,0,0,0,0,0,
,Henry County Police Department,323,2,11,134,176,"3,022",881,"1,777",364,1,
,Houston,138,0,9,10,119,981,241,666,74,,
,Jasper,10,0,2,1,7,186,64,110,12,,
,Jones,23,1,0,4,18,487,143,289,55,0,
,Lamar4,,0,4,2,,279,80,179,20,1,
,Lanier,46,0,1,0,45,78,22,48,8,,
,Lee,22,0,2,3,17,489,130,336,23,,
,Liberty,51,1,6,12,32,557,144,391,22,,
,Long,18,0,4,0,14,162,63,89,10,3,
,Lowndes,114,0,15,21,78,"1,080",280,757,43,,
,Madison,76,2,5,4,65,530,74,413,43,,
,Marion,8,0,2,1,5,34,1,27,6,0,
,McDuffie,17,0,2,5,10,307,71,195,41,0,
,Meriwether,31,0,1,6,24,426,114,252,60,,
,Monroe,24,0,6,3,15,344,94,212,38,2,
,Murray,56,0,8,3,45,792,182,528,82,,
,Newton,336,7,5,31,293,"1,581",606,765,210,,
,Oglethorpe,51,1,0,3,47,355,110,215,30,,
,Paulding,191,2,16,25,148,"2,341",611,"1,469",261,31,
,Pickens,72,0,6,1,65,357,66,248,43,,
,Pike,3,0,0,0,3,260,72,168,20,0,
,Rockdale,293,1,8,53,231,"2,064",536,"1,290",238,14,
,Spalding,154,4,14,24,112,"1,681",437,"1,112",132,0,
,Twiggs,31,0,1,2,28,169,33,128,8,,
,Walker,247,0,3,8,236,"1,184",332,790,62,11,
,Walton4,,0,5,3,,785,271,445,69,,
,Whitfield,260,0,11,10,239,"1,835",456,"1,251",128,,
,Worth,5,1,0,0,4,147,56,74,17,,
GEORGIA-Nonmetropolitan Counties,Baldwin,147,1,8,8,130,951,262,650,39,,
,Banks,100,1,2,3,94,770,103,610,57,,
,Berrien,19,1,2,1,15,232,80,140,12,0,
,Bleckley,13,0,2,0,11,99,18,64,17,0,
,Bulloch,45,0,1,14,30,778,244,473,61,,
,Calhoun,8,0,2,0,6,35,12,17,6,,
,Camden,26,0,0,4,22,409,127,248,34,,
,Candler,0,0,0,0,0,89,32,56,1,0,
,Charlton,6,1,0,0,5,118,26,78,14,,
,Clay,6,0,0,0,6,2,0,2,0,0,
,Clinch,11,0,1,3,7,77,21,51,5,1,
,Coffee,76,2,10,6,58,812,260,527,25,4,
,Cook,20,1,0,3,16,100,22,75,3,0,
,Crisp,9,0,0,0,9,417,81,304,32,,
,Decatur,34,0,6,9,19,346,102,222,22,,
,Dodge,9,0,1,1,7,50,15,34,1,,
,Dooly,14,0,0,2,12,65,11,49,5,0,
,Early,57,1,2,11,43,203,60,135,8,,
,Emanuel,17,0,2,7,8,366,179,151,36,,
,Fannin,9,0,1,1,7,151,73,76,2,,
,Franklin,22,2,1,3,16,259,106,127,26,,
,Gordon,43,0,4,2,37,557,137,392,28,,
,Grady,23,2,1,6,14,166,82,70,14,,
,Greene,18,0,2,3,13,185,51,125,9,,
,Habersham,37,1,4,1,31,381,100,260,21,0,
,Hancock,13,0,0,1,12,141,42,70,29,,
,Hancock County Police Department,0,0,0,0,0,0,0,0,0,0,
,Hart,55,1,1,5,48,316,95,196,25,,
,Irwin,3,0,1,0,2,115,27,65,23,2,
,Jackson,52,0,4,2,46,872,217,607,48,,
,Jeff Davis,24,0,1,1,22,374,68,276,30,1,
,Johnson,29,0,0,1,28,67,32,29,6,0,
,Laurens,49,0,2,6,41,668,195,409,64,1,
,Lincoln,9,0,0,2,7,97,33,52,12,,
,Lumpkin,36,0,4,0,32,411,103,260,48,,
,Macon,2,0,0,1,1,69,24,39,6,,
,Mitchell,55,0,2,3,50,163,32,125,6,,
,Peach,26,0,1,7,18,309,85,180,44,0,
,Polk,0,0,0,0,0,0,0,0,0,0,
,Polk County Police Department,102,3,3,10,86,890,317,457,116,,
,Putnam,57,0,1,6,50,315,108,192,15,,
,Rabun,17,0,7,0,10,234,61,159,14,1,
,Seminole,14,0,1,0,13,62,28,29,5,0,
,Stephens,45,0,3,2,40,413,85,286,42,,
,Stewart,3,0,0,1,2,22,4,11,7,0,
,Tattnall,9,0,0,3,6,197,73,109,15,0,
,Taylor,0,0,0,0,0,56,33,12,11,0,
,Thomas,57,2,0,2,53,239,43,195,1,2,
,Tift,99,7,4,15,73,945,223,633,89,,
,Towns,16,1,0,1,14,191,92,89,10,,
,Treutlen,22,0,0,3,19,129,41,83,5,0,
,Troup,66,0,2,10,54,"1,174",153,954,67,,
,Upson,72,0,3,2,67,408,142,234,32,0,
,Ware,59,2,4,9,44,784,173,540,71,0,
,Washington,39,0,0,4,35,315,99,205,11,,
,Wheeler,6,0,1,1,4,67,32,26,9,,
,White,16,0,2,0,14,243,77,130,36,3,
,Wilcox,7,0,4,1,2,39,18,19,2,,
,Wilkes,4,0,0,0,4,15,6,7,2,0,
,Wilkinson,7,0,0,0,7,51,21,29,1,,
IDAHO-Metropolitan Counties,Ada,166,4,21,5,136,"1,252",289,894,69,33,
,Bannock,18,0,0,0,18,169,26,137,6,0,
,Boise,14,0,3,1,10,129,35,85,9,4,
,Bonneville,98,1,10,1,86,953,230,644,79,10,
,Canyon,77,1,8,3,65,805,234,472,99,6,
,Franklin,14,0,2,0,12,34,9,24,1,0,
,Gem,13,0,3,0,10,22,5,16,1,0,
,Jefferson,15,0,9,0,6,202,64,129,9,0,
,Kootenai,124,0,23,5,96,911,277,563,71,11,
,Nez Perce,1,0,0,0,1,85,29,52,4,0,
,Owyhee,17,0,7,2,8,140,17,112,11,3,
,Power,0,0,0,0,0,38,7,28,3,0,
IDAHO-Nonmetropolitan Counties,Adams,5,1,0,0,4,45,7,35,3,0,
,Bear Lake,3,0,2,0,1,36,12,23,1,1,
,Benewah,4,0,1,0,3,20,8,7,5,0,
,Bingham,22,0,7,0,15,303,74,208,21,0,
,Blaine,26,3,4,0,19,59,28,29,2,2,
,Bonner,44,1,4,1,38,420,93,288,39,3,
,Boundary,6,0,1,1,4,60,21,35,4,0,
,Butte,4,0,0,0,4,13,2,7,4,0,
,Camas,0,0,0,0,0,11,2,9,0,1,
,Caribou,2,0,1,0,1,28,9,18,1,0,
,Cassia,40,0,5,4,31,525,83,402,40,6,
,Clark,1,0,0,0,1,14,2,12,0,0,
,Clearwater,24,0,4,0,20,99,14,84,1,1,
,Custer,3,0,1,0,2,4,3,1,0,0,
,Elmore,11,2,1,0,8,136,30,93,13,2,
,Fremont,7,0,0,0,7,56,13,39,4,0,
,Gooding,18,1,2,0,15,54,15,27,12,0,
,Idaho,26,0,1,1,24,88,26,58,4,0,
,Jerome,7,0,1,1,5,92,20,61,11,0,
,Latah,24,1,5,0,18,165,79,80,6,1,
,Lemhi,2,0,0,0,2,9,1,7,1,0,
,Lewis,6,0,2,1,3,33,10,19,4,1,
,Lincoln,3,0,1,0,2,4,1,2,1,0,
,Madison,16,0,7,0,9,86,16,69,1,1,
,Minidoka,20,0,3,2,15,184,58,117,9,2,
,Oneida,4,0,1,1,2,39,6,31,2,1,
,Payette,8,0,0,0,8,70,23,37,10,1,
,Shoshone,23,3,4,2,14,114,28,77,9,0,
,Teton,1,0,0,0,1,22,8,12,2,0,
,Twin Falls,43,0,7,2,34,240,88,137,15,6,
,Valley,16,0,8,0,8,133,17,100,16,2,
,Washington,9,0,1,0,8,23,12,10,1,0,
INDIANA-Metropolitan Counties,Allen,43,1,9,18,15,"1,140",237,802,101,3,
,Bartholomew,21,0,3,5,13,272,17,238,17,1,
,Boone,23,1,0,3,19,260,83,159,18,2,
,Brown,3,0,0,2,1,79,26,53,0,0,
,Carroll,34,1,4,1,28,195,81,97,17,2,
,Delaware,28,0,8,4,16,589,124,420,45,2,
,Elkhart,59,1,12,31,15,"1,865",634,"1,001",230,20,
,Floyd,4,0,0,0,4,844,184,623,37,0,
