,Jefferson,24,0,0,0,24,131,53,68,10,1,,
,Kootenai,121,1,26,7,87,"1,328",478,794,56,13,,
,Nez Perce,3,0,0,1,2,123,29,87,7,0,,
,Owyhee,9,0,1,0,8,122,24,93,5,0,,
,Power,2,0,0,0,2,50,13,35,2,0,,
IDAHO - Nonmetropolitan Counties,Bear Lake,0,0,0,0,0,26,11,15,0,0,,
,Benewah,15,3,0,0,12,26,9,14,3,1,,
,Bingham,10,0,3,0,7,309,80,206,23,1,,
,Blaine,5,0,0,0,5,39,14,20,5,4,,
,Bonner,33,0,5,1,27,454,156,268,30,0,,
,Boundary,9,1,0,0,8,94,47,42,5,0,,
,Butte,3,0,0,0,3,4,0,2,2,0,,
,Camas,1,0,0,1,0,13,7,6,0,0,,
,Caribou,3,0,1,0,2,24,7,17,0,0,,
,Cassia,32,0,4,1,27,317,38,261,18,0,,
,Clark,0,0,0,0,0,12,3,9,0,0,,
,Clearwater,10,0,0,0,10,101,20,75,6,0,,
,Custer,1,0,0,0,1,18,3,12,3,0,,
,Elmore,15,0,1,0,14,65,18,46,1,1,,
,Fremont,4,0,0,0,4,68,9,55,4,2,,
,Gooding,13,1,2,0,10,68,26,36,6,1,,
,Idaho,12,0,0,0,12,111,30,78,3,1,,
,Jerome,11,0,1,0,10,128,41,77,10,0,,
,Latah,20,0,5,0,15,195,87,102,6,0,,
,Lemhi,5,0,0,0,5,37,11,23,3,0,,
,Lewis,5,0,0,0,5,26,7,17,2,0,,
,Lincoln,2,0,2,0,0,9,2,7,0,0,,
,Madison,12,0,4,0,8,80,28,49,3,0,,
,Minidoka,15,0,3,1,11,168,32,126,10,1,,
,Oneida,0,0,0,0,0,29,7,21,1,0,,
,Payette,20,0,1,1,18,119,45,63,11,0,,
,Shoshone,25,0,7,1,17,125,31,84,10,2,,
,Teton,7,0,0,0,7,45,10,35,0,0,,
,Twin Falls,34,1,4,0,29,280,150,110,20,0,,
,Valley,12,0,4,0,8,69,27,40,2,1,,
,Washington,9,0,0,0,9,29,21,8,0,0,,
ILLINOIS - Metropolitan Counties,Alexander,8,0,3,0,5,84,23,52,9,1,,
,Bond,2,0,0,0,2,139,42,93,4,0,,
,Champaign,126,3,11,15,97,618,216,382,20,5,,
,Clinton,10,0,1,2,7,110,11,97,2,0,,
,Cook,313,2,36,33,242,"1,279",395,776,108,16,,
,De Kalb,28,0,6,2,20,310,69,228,13,2,,
,Ford,25,0,3,0,22,129,42,84,3,0,,
,Grundy,13,0,2,2,9,232,78,141,13,3,,
,Henry,5,0,1,0,4,120,40,77,3,0,,
,Jersey,42,0,8,2,32,149,49,95,5,1,,
,Kane,75,1,12,2,60,692,241,420,31,7,,
,Kankakee,56,0,10,8,38,522,154,348,20,9,,
,Kendall,44,0,9,3,32,311,88,216,7,5,,
,Lake,61,1,9,16,35,"1,795",569,"1,154",72,5,,
,Macon,69,0,17,3,49,376,118,247,11,4,,
,Macoupin,7,0,0,0,7,233,73,154,6,1,,
,Madison,79,3,5,4,67,882,313,548,21,2,,
,Marshall,2,0,0,0,2,80,41,31,8,1,,
,McHenry,83,4,12,3,64,616,165,425,26,2,,
,McLean,40,1,7,3,29,260,96,153,11,0,,
,Menard,1,0,1,0,0,41,14,23,4,0,,
,Monroe,4,0,1,0,3,65,28,33,4,1,,
,Peoria,142,3,20,12,107,825,225,566,34,3,,
,Piatt,19,1,5,0,13,108,44,60,4,0,,
,Rock Island,57,0,14,2,41,390,117,254,19,1,,
,Sangamon,119,0,24,19,76,823,292,499,32,4,,
,Stark,2,0,0,0,2,102,28,68,6,0,,
,Tazewell,3,0,0,1,2,221,69,146,6,0,,
,Vermilion,69,0,13,5,51,627,229,363,35,0,,
,Will,134,6,13,14,101,"1,362",527,730,105,16,,
,Winnebago,93,4,20,13,56,"1,039",367,606,66,6,,
,Woodford,7,0,2,0,5,181,68,105,8,1,,
ILLINOIS - Nonmetropolitan Counties,Adams,25,0,7,0,18,275,63,200,12,2,,
,Bureau,14,0,2,2,10,159,40,116,3,1,,
,Carroll,0,0,0,0,0,69,12,57,0,0,,
,Cass,6,0,1,0,5,49,9,40,0,0,,
,Clay,6,1,1,0,4,59,20,35,4,2,,
,Coles,13,0,2,1,10,91,29,58,4,0,,
,Crawford,2,0,1,0,1,58,18,37,3,0,,
,Cumberland,7,1,0,0,6,52,20,31,1,0,,
,De Witt,20,0,6,3,11,84,23,59,2,0,,
,Douglas,5,0,2,0,3,45,13,29,3,0,,
,Edgar,21,0,2,0,19,74,40,31,3,2,,
,Effingham,15,0,0,0,15,122,25,93,4,0,,
,Fayette,4,0,0,1,3,107,24,77,6,0,,
,Franklin,5,0,0,0,5,345,148,180,17,2,,
,Fulton,10,0,0,0,10,170,43,121,6,0,,
,Greene,1,0,0,0,1,46,19,25,2,1,,
,Hamilton,3,0,0,0,3,83,31,50,2,0,,
,Iroquois,10,0,4,0,6,223,92,126,5,0,,
,Jackson,36,0,5,7,24,319,146,161,12,1,,
,Jefferson,40,0,6,2,32,255,109,139,7,4,,
,Jo Daviess,3,0,3,0,0,131,21,107,3,0,,
,Johnson,28,0,0,0,28,112,30,76,6,1,,
,Knox,13,0,4,0,9,212,58,143,11,0,,
,La Salle,31,0,16,1,14,472,163,292,17,4,,
,Lee,6,0,1,1,4,187,80,105,2,2,,
,Livingston,16,4,3,0,9,164,30,130,4,68,,
,Logan,20,0,5,1,14,195,89,101,5,1,,
,Marion,17,1,6,2,8,266,82,165,19,1,,
,Mason,23,2,5,0,16,118,29,86,3,1,,
,Massac,13,0,4,0,9,111,36,73,2,0,,
,McDonough,4,0,1,0,3,71,20,50,1,1,,
,Montgomery,86,0,1,2,83,137,59,78,0,3,,
,Morgan,13,0,6,0,7,92,47,44,1,3,,
,Moultrie,4,0,0,0,4,42,17,25,0,0,,
,Ogle,15,0,3,0,12,222,64,149,9,1,,
,Perry,8,0,3,0,5,74,27,47,0,1,,
,Pike,5,0,1,0,4,9,1,7,1,0,,
,Pulaski,44,0,4,1,39,74,31,38,5,0,,
,Putnam,2,0,0,0,2,45,15,29,1,0,,
,Schuyler,3,0,0,0,3,3,0,3,0,0,,
,Scott,2,0,1,0,1,29,13,15,1,0,,
,Shelby,16,0,0,0,16,104,44,60,0,1,,
,Stephenson,11,0,2,0,9,181,46,130,5,1,,
,Union,7,0,1,0,6,96,15,74,7,0,,
,Wabash,3,0,1,0,2,65,35,25,5,2,,
,Warren,7,0,1,0,6,95,39,51,5,1,,
,Washington,25,0,0,0,25,33,10,23,0,1,,
,Wayne,25,0,0,0,25,141,57,78,6,0,,
,White,14,0,1,0,13,187,55,125,7,0,,
,Whiteside,15,0,0,2,13,234,78,152,4,0,,
,Williamson,28,1,7,1,19,366,145,202,19,2,,
INDIANA - Metropolitan Counties,Allen,71,2,9,15,45,938,169,711,58,1,,
,Bartholomew,40,0,6,4,30,587,114,414,59,0,,
,Boone,0,0,0,0,0,171,39,132,0,2,,
,Brown,2,0,0,0,2,128,43,73,12,1,,
,Carroll,10,0,0,0,10,221,86,114,21,1,,
,Clark,57,1,5,1,50,651,270,355,26,1,,
,Dearborn,0,0,0,0,0,19,17,2,0,0,,
,Delaware,53,1,8,6,38,525,149,336,40,2,,
,Elkhart,37,1,16,13,7,"1,479",532,828,119,9,,
,Floyd,0,0,0,0,0,726,183,500,43,0,,
,Franklin,6,0,0,0,6,189,110,79,0,2,,
,Gibson,12,0,1,0,11,184,28,152,4,2,,
,Greene,2,1,0,0,1,155,25,114,16,1,,
,Hancock,9,0,3,1,5,324,112,201,11,3,,
,Harrison6,9,0,0,4,5,,157,,33,1,,
,Howard,43,0,1,3,39,492,233,246,13,0,,
,Johnson,57,0,3,6,48,871,183,672,16,0,,
,Lake,51,1,8,21,21,"1,002",178,713,111,1,,
,La Porte,23,0,6,7,10,811,271,493,47,1,,
,Monroe,37,0,6,7,24,805,248,484,73,0,,
,Newton,29,0,2,1,26,216,72,132,12,0,,
,Porter,44,2,5,3,34,965,176,721,68,0,,
,Putnam,16,0,0,3,13,201,89,90,22,0,,
,Shelby,25,0,2,4,19,379,149,199,31,1,,
,St. Joseph,131,3,10,22,96,"1,823",529,"1,230",64,3,,
,Sullivan,10,0,1,3,6,194,70,114,10,5,,
,Tippecanoe,38,0,9,5,24,907,266,593,48,8,,
,Tipton,17,1,0,0,16,65,27,33,5,0,,
,Vermillion,28,0,4,1,23,65,14,42,9,0,,
,Vigo,34,2,6,7,19,"1,279",385,801,93,5,,
,Warrick,120,0,4,1,115,679,121,541,17,1,,
,Wells,4,0,1,0,3,187,67,116,4,0,,
INDIANA - Nonmetropolitan Counties,Blackford,11,0,0,2,9,42,12,25,5,1,,
,Cass,5,1,1,1,2,296,64,231,1,1,,
,Clark,57,1,5,1,50,651,270,355,26,1,,
,Clinton,21,0,2,8,11,428,118,286,24,0,,
,Crawford,6,0,0,0,6,128,106,19,3,0,,
,Daviess,2,1,0,0,1,133,33,76,24,3,,
,Fulton,11,1,2,0,8,146,56,80,10,1,,
,Grant,6,0,2,1,3,322,105,194,23,2,,
,Henry,5,0,3,2,0,602,223,355,24,0,,
,Huntington,4,0,0,0,4,144,38,96,10,0,,
,Jackson,18,0,3,2,13,491,98,373,20,1,,
,Jay,6,0,0,0,6,115,27,78,10,0,,
,Jennings,42,0,4,0,38,477,235,234,8,0,,
,Knox,0,0,0,0,0,0,0,0,0,0,,
,Kosciusko,33,0,6,2,25,702,138,536,28,6,,
,LaGrange,9,0,4,0,5,251,66,174,11,0,,
,Lawrence,60,0,1,1,58,350,136,195,19,3,,
,Marshall,21,1,3,0,17,377,117,237,23,1,,
,Martin,2,0,0,1,1,72,20,43,9,0,,
,Montgomery,36,0,6,0,30,450,153,266,31,0,,
,Noble,14,0,1,0,13,233,94,122,17,1,,
,Parke,15,1,2,4,8,85,33,50,2,5,,
,Pike,32,0,2,2,28,293,90,194,9,1,,
,Pulaski,18,0,2,0,16,231,57,148,26,3,,
,Randolph,0,0,0,0,0,281,94,179,8,3,,
,Ripley,2,0,0,0,2,298,83,201,14,0,,
,Rush,2,0,1,1,0,247,77,162,8,3,,
,Scott,14,0,1,0,13,346,50,289,7,0,,
,Starke,22,0,3,1,18,206,61,132,13,1,,
,Steuben,16,0,3,2,11,484,136,334,14,0,,
,Wayne,1,1,0,0,0,87,33,53,1,1,,
,White,6,0,1,1,4,62,16,41,5,0,,
IOWA - Metropolitan Counties,Black Hawk,37,0,7,0,30,143,48,80,15,1,,
,Bremer,6,0,2,0,4,42,10,30,2,3,,
,Dallas,13,0,0,0,13,133,39,86,8,1,,
,Dubuque,11,0,1,1,9,189,73,104,12,5,,
,Guthrie,3,0,0,0,3,47,19,24,4,1,,
,Harrison,5,0,3,0,2,105,24,70,11,1,,
,Johnson,65,0,5,1,59,220,56,144,20,6,,
,Jones,0,0,0,0,0,79,18,54,7,0,,
,Linn,40,0,13,0,27,285,108,155,22,7,,
,Madison,3,0,0,1,2,58,27,25,6,0,,
,Mills,22,0,2,2,18,215,81,115,19,2,,
,Polk,87,0,7,4,76,779,234,483,62,4,,
,Pottawattamie,50,0,4,1,45,570,215,287,68,3,,
,Scott,40,0,4,1,35,153,45,99,9,2,,
,Story,9,0,3,0,6,143,54,78,11,3,,
,Warren,22,0,3,0,19,275,109,144,22,4,,
,Washington,25,1,4,0,20,130,69,57,4,0,,
,Woodbury,34,0,4,1,29,129,46,71,12,2,,
IOWA - Nonmetropolitan Counties,Adair,5,0,0,0,5,54,14,37,3,0,,
,Appanoose,12,0,1,0,11,102,48,48,6,2,,
,Boone,7,0,1,0,6,48,11,24,13,0,,
,Buena Vista,6,0,1,0,5,89,25,55,9,0,,
,Butler,1,1,0,0,0,25,9,8,8,0,,
,Calhoun,12,0,0,0,12,87,37,46,4,0,,
,Cass,4,0,0,0,4,76,25,45,6,0,,
,Cedar,10,0,2,1,7,85,1,82,2,1,,
,Cerro Gordo,3,0,0,0,3,131,39,81,11,1,,
,Clarke,3,0,0,0,3,49,16,29,4,0,,
,Clay,6,0,1,0,5,53,37,12,4,0,,
,Clinton,14,1,0,0,13,132,54,74,4,5,,
,Crawford,4,0,0,0,4,8,0,7,1,0,,
,Davis,7,0,0,0,7,19,15,3,1,0,,
,Delaware,8,0,0,0,8,36,13,23,0,0,,
,Des Moines,37,0,0,0,37,153,42,95,16,1,,
,Dickinson,7,0,0,0,7,50,27,22,1,1,,
,Emmet,17,0,0,0,17,32,9,23,0,0,,
,Fayette,10,0,2,0,8,31,7,19,5,0,,
,Floyd,1,0,1,0,0,22,10,12,0,0,,
,Hancock,9,0,0,1,8,41,19,19,3,0,,
,Hardin,7,1,0,0,6,116,47,62,7,1,,
,Henry,12,0,0,0,12,122,54,61,7,0,,
,Howard,5,0,1,3,1,55,14,38,3,1,,
,Humboldt,1,0,0,0,1,37,13,20,4,0,,
,Ida,2,0,1,0,1,37,13,22,2,0,,
,Iowa,15,0,0,0,15,75,25,44,6,0,,
,Jefferson,1,0,0,0,1,59,13,40,6,0,,
,Kossuth,7,0,0,0,7,73,48,22,3,2,,
,Lee,20,1,0,0,19,217,120,89,8,0,,
,Louisa,10,0,1,0,9,68,27,35,6,2,,
,Lucas,5,0,0,0,5,74,29,43,2,3,,
,Lyon,17,0,6,0,11,66,24,39,3,2,,
,Marion,24,1,7,1,15,119,59,50,10,3,,
,Marshall,9,0,0,1,8,92,42,44,6,2,,
,Mitchell,0,0,0,0,0,23,4,18,1,0,,
,Monona,1,0,0,0,1,18,6,9,3,1,,
,Monroe,4,1,1,0,2,27,2,19,6,0,,
,Muscatine,24,0,6,0,18,116,57,48,11,4,,
,O'Brien,10,0,0,0,10,46,19,21,6,0,,
,Osceola,1,0,0,0,1,8,2,5,1,2,,
,Page,5,1,0,0,4,36,9,24,3,0,,
,Palo Alto,14,0,0,0,14,71,26,42,3,0,,
,Plymouth,12,0,0,1,11,77,29,47,1,0,,
,Pocahontas,8,0,2,0,6,76,24,50,2,0,,
,Sioux,10,0,1,0,9,44,20,22,2,1,,
,Story,9,0,3,0,6,143,54,78,11,3,,
,Tama,22,0,1,0,21,83,44,35,4,1,,
,Van Buren,14,0,1,0,13,58,27,26,5,0,,
,Wapello,13,0,0,0,13,96,44,45,7,1,,
,Wayne,4,0,0,0,4,26,10,16,0,0,,
,Webster,16,0,1,0,15,211,71,128,12,3,,
,Winnebago,2,0,0,0,2,14,5,8,1,0,,
,Winneshiek,0,0,0,0,0,16,4,11,1,0,,
,Worth,3,0,0,0,3,96,29,63,4,0,,
,Wright,1,0,0,0,1,46,23,21,2,0,,
KANSAS - Metropolitan Counties,Butler,40,1,3,0,36,440,123,298,19,6,,
,Doniphan,2,0,1,0,1,37,7,26,4,0,,
,Douglas,25,0,2,0,23,179,64,104,11,1,,
,Franklin,25,0,1,0,24,196,63,120,13,2,,
,Geary,6,0,1,0,5,34,13,19,2,1,,
,Harvey,18,1,0,0,17,86,39,45,2,1,,
,Jackson,18,0,2,0,16,110,33,65,12,5,,
,Jefferson,29,0,3,0,26,330,122,188,20,2,,
,Johnson,38,0,7,0,31,278,73,187,18,7,,
,Leavenworth,48,0,3,1,44,233,85,121,27,15,,
,Linn,15,0,0,0,15,107,51,45,11,3,,
,Miami,18,0,3,0,15,189,70,110,9,6,,
,Osage,13,0,0,1,12,111,45,56,10,2,,
,Pottawatomie,38,0,5,1,32,224,72,140,12,6,,
,Riley County Police Department,173,5,28,20,120,"1,467",372,"1,062",33,9,,
,Shawnee,65,0,1,4,60,"1,281",359,871,51,13,,
,Sumner,17,0,2,2,13,161,71,72,18,2,,
,Wabaunsee,10,0,2,0,8,95,37,53,5,4,,
,Wyandotte,12,0,1,0,11,37,4,27,6,1,,
KANSAS - Nonmetropolitan Counties,Allen,10,0,1,0,9,85,27,55,3,5,,
,Anderson,7,0,0,1,6,60,27,30,3,1,,
,Atchison,15,1,3,1,10,12,8,4,0,1,,
,Barber,3,0,1,0,2,30,6,21,3,0,,
,Barton,9,1,1,0,7,157,61,92,4,3,,
,Bourbon,20,2,1,0,17,129,50,62,17,8,,
,Brown,14,0,4,0,10,44,14,25,5,0,,
,Chase,1,0,0,0,1,14,8,4,2,0,,
,Chautauqua,0,0,0,0,0,19,4,11,4,1,,
,Cherokee,25,0,2,2,21,253,96,146,11,24,,
,Cheyenne,4,0,1,0,3,33,15,16,2,0,,
,Clark,3,0,0,0,3,16,2,14,0,0,,
,Clay,1,0,1,0,0,42,11,24,7,0,,
,Cloud,22,0,7,0,15,62,25,33,4,0,,
,Coffey,4,0,1,0,3,37,10,24,3,0,,
,Cowley,19,0,2,1,16,142,51,84,7,1,,
,Crawford,26,0,3,0,23,229,74,138,17,6,,
,Dickinson,13,0,1,0,12,123,43,71,9,2,,
,Edwards,5,0,1,0,4,24,11,12,1,2,,
,Elk,3,0,0,0,3,23,10,11,2,0,,
,Ellis,8,0,2,0,6,59,23,34,2,0,,
,Ellsworth,7,0,1,1,5,38,17,20,1,2,,
,Finney,25,0,5,2,18,170,47,114,9,4,,
,Ford,7,0,0,0,7,113,33,75,5,0,,
,Graham,0,0,0,0,0,26,3,20,3,1,,
,Grant,6,0,0,0,6,9,2,5,2,0,,
,Gray,4,0,1,0,3,41,9,29,3,0,,
,Greenwood,12,0,2,1,9,94,45,44,5,1,,
,Harper,3,0,1,0,2,16,10,5,1,1,,
,Hodgeman,7,0,0,0,7,44,14,21,9,0,,
,Kingman,2,0,0,0,2,77,24,51,2,2,,
,Kiowa,1,0,0,1,0,43,15,24,4,0,,
,Labette,8,0,2,0,6,109,42,60,7,5,,
,Lane,2,0,1,0,1,14,7,6,1,0,,
,Lincoln,1,0,0,0,1,56,18,34,4,0,,
,Logan,2,0,0,0,2,18,2,16,0,0,,
,Lyon,9,0,0,0,9,102,18,84,0,2,,
,Marion,9,0,0,0,9,5,1,3,1,1,,
,Marshall,3,0,0,0,3,56,14,41,1,0,,
,McPherson,11,0,3,2,6,106,59,39,8,0,,
,Montgomery,30,0,4,1,25,175,65,102,8,6,,
,Morris,9,0,0,0,9,58,23,32,3,0,,
,Morton,4,0,0,0,4,21,4,16,1,1,,
,Nemaha,2,0,0,0,2,30,7,20,3,1,,
,Neosho,3,0,2,0,1,159,69,74,16,7,,
,Ness,4,0,0,0,4,19,2,14,3,0,,
,Pawnee,1,0,0,0,1,31,11,18,2,0,,
,Phillips,2,0,0,0,2,19,11,8,0,0,,
,Pratt,4,0,0,0,4,66,12,47,7,1,,
,Republic,0,0,0,0,0,19,9,9,1,0,,
,Rice,3,0,2,0,1,43,18,19,6,0,,
,Rush,3,0,2,0,1,28,10,17,1,0,,
,Russell,5,0,1,0,4,46,14,30,2,0,,
,Saline,27,1,2,0,24,149,68,77,4,4,,
,Seward,16,0,2,0,14,42,9,31,2,1,,
,Sherman,1,0,0,0,1,17,6,9,2,0,,
,Stafford,1,0,0,0,1,29,6,21,2,0,,
,Washington,11,0,1,0,10,23,11,9,3,3,,
,Wichita,3,0,0,0,3,36,9,24,3,0,,
,Wilson,8,0,0,0,8,68,24,43,1,0,,
,Woodson,8,0,1,0,7,79,32,44,3,0,,
KENTUCKY - Metropolitan Counties,Boone,71,4,21,17,29,"1,483",359,"1,067",57,3,,
,Bourbon,0,0,0,0,0,88,23,63,2,0,,
,Boyd,25,0,1,10,14,179,43,122,14,0,,
,Bracken,8,0,1,2,5,145,65,79,1,0,,
,Bullitt,18,0,7,6,5,737,383,314,40,1,,
,Campbell County Police Department,11,1,3,2,5,263,78,167,18,1,,
,Christian,17,1,4,2,10,438,173,239,26,3,,
,Clark,4,0,2,1,1,270,108,151,11,1,,
,Daviess,21,0,10,5,6,628,159,451,18,3,,
,Edmonson,5,0,0,0,5,55,25,24,6,3,,
,Gallatin,2,0,0,0,2,100,45,48,7,0,,
,Grant,3,0,0,2,1,159,49,98,12,1,,
,Greenup,9,1,4,1,3,58,30,19,9,0,,
,Hancock,0,0,0,0,0,19,9,8,2,1,,
,Hardin,4,0,1,0,3,107,34,66,7,3,,
,Henderson,10,0,4,2,4,172,72,90,10,2,,
,Henry,1,0,0,1,0,25,14,11,0,0,,
,Jessamine,16,0,1,7,8,378,179,185,14,0,,
,Kenton,0,0,0,0,0,7,1,6,0,0,,
,Kenton County Police Department,18,0,6,1,11,199,79,111,9,2,,
,Larue,6,0,2,0,4,72,31,34,7,0,,
,McLean,0,0,0,0,0,66,28,33,5,0,,
,Meade,7,0,1,2,4,112,69,38,5,0,,
,Nelson,14,0,4,2,8,303,154,139,10,0,,
,Oldham,0,0,0,0,0,10,3,7,0,0,,
,Oldham County Police Department,19,0,6,8,5,485,184,290,11,2,,
,Pendleton,3,0,1,1,1,109,33,74,2,1,,
,Scott,9,0,3,3,3,262,106,140,16,0,,
,Shelby,17,0,4,4,9,465,131,311,23,0,,
,Spencer,0,0,0,0,0,159,96,52,11,1,,
,Trigg,7,0,1,0,6,149,56,85,8,0,,
,Trimble,0,0,0,0,0,9,3,4,2,0,,
,Warren,26,0,2,4,20,408,130,260,18,1,,
,Webster,0,0,0,0,0,11,6,4,1,0,,
,Woodford,0,0,0,0,0,20,5,13,2,0,,
KENTUCKY - Nonmetropolitan Counties,Adair,2,0,0,0,2,23,7,12,4,0,,
,Allen,3,0,2,0,1,107,53,41,13,1,,
,Anderson,2,0,0,2,0,87,41,39,7,0,,
,Ballard,4,0,0,0,4,149,47,96,6,2,,
,Barren,3,0,0,1,2,111,57,43,11,0,,
,Bell,15,0,2,3,10,165,55,99,11,2,,
,Boyle,4,0,0,0,4,78,37,39,2,1,,
,Breckinridge,3,1,0,0,2,13,9,4,0,0,,
,Butler,6,0,1,0,5,43,22,18,3,0,,
,Caldwell,4,0,1,0,3,61,37,23,1,0,,
,Calloway,12,0,1,1,10,368,159,198,11,2,,
,Carlisle,4,0,1,0,3,43,13,28,2,0,,
,Carroll,1,0,0,0,1,59,18,34,7,2,,
,Carter,5,0,1,0,4,41,20,19,2,0,,
,Casey,1,0,0,0,1,41,22,13,6,1,,
,Clay,5,0,1,2,2,126,42,74,10,2,,
,Crittenden,0,0,0,0,0,41,12,24,5,1,,
,Cumberland,2,0,0,0,2,14,10,4,0,0,,
,Estill,7,0,0,2,5,114,69,44,1,0,,
,Fleming,1,0,0,0,1,8,4,3,1,0,,
,Floyd,3,0,0,0,3,92,18,62,12,1,,
,Franklin,15,0,5,3,7,411,140,254,17,0,,
,Fulton,2,0,0,0,2,32,13,17,2,0,,
,Garrard,2,0,0,1,1,52,16,30,6,0,,
,Graves,16,0,3,3,10,219,94,107,18,4,,
,Grayson,4,0,1,0,3,102,45,48,9,0,,
,Green,4,0,1,0,3,8,3,5,0,0,,
,Harlan,7,0,0,0,7,87,36,43,8,0,,
,Harrison,5,0,0,0,5,209,88,114,7,0,,
,Hart,3,0,2,0,1,18,6,9,3,0,,
,Hickman,0,0,0,0,0,8,5,0,3,0,,
,Hopkins,17,1,5,3,8,332,128,167,37,1,,
,Jackson,0,0,0,0,0,93,39,50,4,1,,
,Johnson,7,0,1,1,5,135,45,76,14,3,,
,Knott,0,0,0,0,0,2,0,2,0,0,,
,Knox,14,0,2,5,7,321,196,103,22,0,,
,Laurel,18,1,0,11,6,538,207,271,60,0,,
,Lawrence,4,0,1,1,2,58,21,25,12,0,,
,Letcher,2,0,0,1,1,49,22,19,8,0,,
,Lewis,8,1,1,2,4,32,16,12,4,0,,
,Lincoln,7,0,0,4,3,89,36,37,16,0,,
,Livingston,5,0,2,0,3,75,30,37,8,0,,
,Logan,3,0,1,0,2,195,82,102,11,1,,
,Lyon,0,0,0,0,0,94,45,48,1,0,,
,Madison,8,1,3,0,4,483,174,294,15,0,,
,Magoffin,1,0,0,0,1,24,10,12,2,0,,
,Marion,2,0,1,0,1,90,37,45,8,0,,
,Marshall,20,1,4,5,10,300,136,147,17,0,,
,Martin,6,0,1,1,4,70,28,32,10,0,,
,Mason,4,0,0,2,2,193,90,100,3,0,,
,McCracken,46,0,8,15,23,578,178,356,44,1,,
,McCreary,6,0,0,4,2,142,76,60,6,1,,
,Menifee,0,0,0,0,0,50,28,20,2,2,,
,Mercer,5,1,1,0,3,89,48,35,6,0,,
,Metcalfe,1,0,0,0,1,58,20,36,2,0,,
,Montgomery,22,2,2,10,8,574,268,287,19,1,,
,Muhlenberg,7,0,1,3,3,63,30,20,13,0,,
,Ohio,17,0,1,0,16,172,62,81,29,3,,
,Owen,1,0,0,1,0,57,33,19,5,0,,
,Perry,6,0,0,1,5,12,7,2,3,0,,
,Pike,0,0,0,0,0,24,13,9,2,0,,
,Powell,2,0,1,1,0,93,46,45,2,0,,
,Pulaski,12,0,2,5,5,797,447,331,19,4,,
,Rockcastle,3,1,0,1,1,90,57,18,15,0,,
,Rowan,4,0,1,1,2,44,13,28,3,0,,
,Russell,2,0,0,0,2,43,25,13,5,0,,
,Simpson,4,0,1,0,3,142,50,78,14,0,,
,Taylor,15,1,6,0,8,236,127,102,7,2,,
,Todd,3,0,0,1,2,101,43,52,6,0,,
,Union,4,0,1,1,2,48,15,26,7,0,,
,Washington,1,0,0,0,1,38,18,19,1,0,,
,Wayne,0,0,0,0,0,30,14,14,2,3,,
,Whitley,8,0,0,1,7,200,118,64,18,0,,
,Wolfe,0,0,0,0,0,26,10,14,2,0,,
LOUISIANA - Metropolitan Counties,Ascension,373,8,33,41,291,"2,837",800,"1,887",150,0,,
,Bossier,66,0,0,6,60,487,71,386,30,1,,
,Caddo,113,0,4,8,101,841,211,578,52,3,,
,Calcasieu,375,5,66,41,263,"3,893","1,314","2,392",187,24,,
,Cameron,15,0,0,0,15,152,28,117,7,2,,
,East Baton Rouge,536,14,6,193,323,"8,008","1,710","6,157",141,25,,
,East Feliciana,1,0,1,0,0,67,25,38,4,0,,
,Grant,10,0,1,0,9,288,77,196,15,0,,
,Iberville,276,0,5,20,251,580,151,408,21,,,
,Jefferson,"1,809",49,67,464,"1,229","13,028","2,950","9,193",885,94,,
,Lafayette,336,4,19,41,272,"1,504",418,"1,021",65,21,,
,Lafourche,77,1,0,18,58,"1,975",755,"1,140",80,2,,
,Livingston,270,2,22,24,222,"2,677",796,"1,784",97,1,,
,Ouachita,134,2,8,23,101,"2,727",950,"1,689",88,4,,
,Plaquemines,41,0,1,1,39,387,100,278,9,8,,
,Pointe Coupee,122,1,3,8,110,432,106,305,21,0,,
,Rapides,300,3,32,14,251,"2,007",613,"1,205",189,9,,
,St. Bernard,75,0,10,14,51,977,220,703,54,,,
,St. Charles,193,3,4,30,156,"1,595",449,"1,062",84,21,,
,St. Helena,58,0,1,3,54,285,119,136,30,0,,
,St. John the Baptist,113,6,3,42,62,"1,266",329,867,70,,,
,St. Martin,125,1,7,10,107,783,139,637,7,,,
,St. Tammany,270,5,18,20,227,"2,527",592,"1,791",144,9,,
,Terrebonne,295,3,27,45,220,"2,783",575,"2,043",165,15,,
,West Baton Rouge,50,0,2,8,40,536,65,441,30,0,,
,West Feliciana,26,0,2,0,24,162,32,120,10,1,,
LOUISIANA - Nonmetropolitan Counties,Acadia,102,0,5,4,93,683,182,438,63,0,,
,Allen,22,0,4,1,17,214,60,151,3,4,,
,Assumption,86,0,0,6,80,419,114,286,19,0,,
,Avoyelles,84,3,20,5,56,463,136,307,20,2,,
,Bienville,42,0,2,3,37,207,53,146,8,1,,
,Caldwell,22,0,0,1,21,263,78,174,11,,,
,Concordia,66,1,4,2,59,215,61,144,10,,,
,East Carroll,25,0,2,1,22,57,19,35,3,0,,
,Evangeline,50,0,3,6,41,517,103,402,12,0,,
,Iberia,390,2,18,89,281,"2,126",928,"1,131",67,14,,
,La Salle,34,0,0,0,34,138,37,96,5,0,,
,Madison,25,0,0,1,24,129,20,99,10,0,,
,Morehouse,29,0,0,6,23,253,42,210,1,0,,
,Natchitoches,118,1,3,4,110,596,185,376,35,0,,
